tourney_id	tourney_name	surface	draw_size	tourney_level	tourney_date	match_num	winner_id	winner_seed	winner_entry	winner_name	winner_hand	winner_ht	winner_ioc	winner_age	winner_rank	winner_rank_points	loser_id	loser_seed	loser_entry	loser_name	loser_hand	loser_ht	loser_ioc	loser_age	loser_rank	loser_rank_points	score	best_of	round	minutes	w_ace	w_df	w_svpt	w_1stIn	w_1stWon	w_2ndWon	w_SvGms	w_bpSaved	w_bpFaced	l_ace	l_df	l_svpt	l_1stIn	l_1stWon	l_2ndWon	l_SvGms	l_bpSaved	l_bpFaced	wid	lid	atp_match_num	no_sets	no_tiebreaks	
2017-339	Brisbane	Hard	28	A	20170101	284	106298	6		Lucas Pouille	R	185	FRA	22.855578371	15	2156	104468			Gilles Simon	R	183	FRA	32.0136892539	25	1585	7-6(6) 7-6(4)	3	R32	126	7	2	102	52	37	24	12	8	12	1	4	76	42	29	16	12	0	4	MS028	2	2	
2017-339	Brisbane	Hard	28	A	20170101	283	105777	7		Grigor Dimitrov	R	191	BUL	25.6317590691	17	2035	105449			Steve Johnson	R	188	USA	27.022587269	33	1320	6-2 6-3	3	R32	75	3	0	48	25	23	12	9	0	1	2	3	57	36	21	7	8	4	8	MS023	2	0	
2017-339	Brisbane	Hard	28	A	20170101	282	103970	8		David Ferrer	R	175	ESP	34.7515400411	21	1785	106071			Bernard Tomic	R	196	AUS	24.1971252567	26	1465	6-3 7-5	3	R32	84	3	5	52	30	25	12	10	2	3	5	8	74	44	29	12	11	5	9	MS024	2	0	
2017-339	Brisbane	Hard	28	A	20170101	281	111577		Q	Jared Donaldson	R	188	USA	20.2299794661	105	570	104180			Gilles Muller	L	193	LUX	33.6509240246	34	1255	6-4 6-4	3	R32	75	12	2	55	33	27	13	10	0	1	10	2	58	37	27	7	10	2	5	MS026	2	0	
2017-339	Brisbane	Hard	28	A	20170101	280	106378			Kyle Edmund	R	188	GBR	21.9822039699	45	1001	124014		Q	Ernesto Escobedo	R	185	USA	20.4955509925	141	443	7-6(4) 7-6(6)	3	R32	130	11	2	83	48	37	19	12	2	3	11	3	113	67	39	27	12	9	10	MS029	2	2	
2017-339	Brisbane	Hard	28	A	20170101	279	105032		WC	Sam Groth	R	193	AUS	29.2046543463	180	320	105732			Pierre Hugues Herbert	R	188	FRA	25.7932922656	78	698	6-3 5-7 7-5	3	R32	130	20	5	106	59	45	28	17	8	10	9	5	87	48	33	24	16	4	7	MS021	3	0	
2017-339	Brisbane	Hard	28	A	20170101	278	103917			Nicolas Mahut	R	191	FRA	34.945927447	39	1102	103565			Stephane Robert	R	185	FRA	36.6269678303	54	854	4-6 6-3 6-4	3	R32	120	13	3	86	55	42	17	15	2	4	9	8	94	46	29	30	14	9	12	MS022	3	0	
2017-339	Brisbane	Hard	28	A	20170101	277	106043			Diego Schwartzman	R	170	ARG	24.3778234086	52	864	105023			Sam Querrey	R	198	USA	29.2375085558	31	1355	6-2 6-4	3	R32	58	2	0	47	29	21	11	9	0	2	3	7	50	25	15	9	9	4	9	MS017	2	0	
2017-339	Brisbane	Hard	28	A	20170101	276	111442		WC	Jordan Thompson	R	183	AUS	22.7022587269	79	689	111200		WC	Elias Ymer	R	183	SWE	20.7282683094	160	372	6-3 6-2	3	R32	91	1	0	46	28	26	6	8	1	2	1	6	74	43	23	13	9	10	15	MS025	2	0	
2017-339	Brisbane	Hard	28	A	20170101	275	104678			Viktor Troicki	R	193	SRB	30.8911704312	29	1385	106415		Q	Yoshihito Nishioka	L	170	JPN	21.2648870637	100	604	6-4 7-5	3	R32	92	11	5	64	45	35	6	11	1	3	0	1	82	53	33	13	11	6	10	MS030	2	0	
2017-339	Brisbane	Hard	28	A	20170101	274	104999			Mischa Zverev	L	191	GER	29.363449692	51	874	200282		Q	Alex De Minaur	R	180	AUS	17.8726899384	349	132	6-3 6-3	3	R32	68	3	3	57	42	30	9	9	2	2	2	4	46	26	14	12	9	0	3	MS018	2	0	
2017-375	Montpellier	Hard	28	A	20170206	300	100644	4 WC		Alexander Zverev	R	198	GER	19.8001368925	21	1735	104755	3		Richard Gasquet	R	185	FRA	30.6392881588	22	1725	7-6(4) 6-3	3	F	88	8	4	72	46	37	11	11	0	1	3	1	61	37	28	11	10	1	3	MS001	2	1	
2017-375	Montpellier	Hard	28	A	20170206	299	100644	4 WC		Alexander Zverev	R	198	GER	19.8001368925	21	1735	104542	2		Jo Wilfried Tsonga	R	188	FRA	31.8083504449	14	2685	6-7(6) 6-2 6-4	3	SF	140	6	6	106	52	39	33	15	3	4	7	6	97	51	39	21	15	2	6	MS003	3	1	
2017-375	Montpellier	Hard	28	A	20170206	298	104755	3		Richard Gasquet	R	185	FRA	30.6392881588	22	1725	105332			Benoit Paire	R	196	FRA	27.7508555784	43	1040	6-2 6-2	3	SF	69	3	2	59	41	29	9	8	3	4	5	2	47	19	12	8	8	2	7	MS002	2	0	
2017-375	Montpellier	Hard	28	A	20170206	297	104542	2		Jo Wilfried Tsonga	R	188	FRA	31.8083504449	14	2685	106421			Daniil Medvedev	R	198	RUS	20.9883641342	63	749	6-2 7-5	3	QF	67	7	0	48	27	26	14	10	0	0	1	3	58	36	23	12	10	1	4	MS007	2	0	
2017-375	Montpellier	Hard	28	A	20170206	296	104755	3		Richard Gasquet	R	185	FRA	30.6392881588	22	1725	104932		Q	Kenny De Schepper	L	203	FRA	29.6947296372	162	357	6-2 5-7 6-4	3	QF	137	3	1	90	55	37	19	15	2	5	16	8	110	73	51	11	15	17	22	MS005	3	0	
2017-375	Montpellier	Hard	28	A	20170206	295	100644	4 WC		Alexander Zverev	R	198	GER	19.8001368925	21	1735	104871			Jeremy Chardy	R	188	FRA	29.9849418207	68	705	6-4 4-6 6-2	3	QF	99	13	7	74	43	38	18	14	2	3	8	4	88	58	40	16	14	8	11	MS006	3	0	
2017-375	Montpellier	Hard	28	A	20170206	294	105332			Benoit Paire	R	196	FRA	27.7508555784	43	1040	104460			Dustin Brown	R	196	GER	32.1642710472	84	646	1-0 RET	3	QF	22	3	2	18	7	5	5	1	2	2	0	1	2	0	0	0	0	0	0	MS004	2	0	
2017-375	Montpellier	Hard	28	A	20170206	293	104460			Dustin Brown	R	196	GER	32.1642710472	84	646	105227	1		Marin Cilic	R	198	CRO	28.3586584531	7	3560	6-4 6-4	3	R16	61	8	0	52	25	22	18	10	0	0	6	4	51	30	24	11	10	1	3	MS008	2	0	
2017-375	Montpellier	Hard	28	A	20170206	292	104542	2		Jo Wilfried Tsonga	R	188	FRA	31.8083504449	14	2685	105732			Pierre Hugues Herbert	R	188	FRA	25.8918548939	96	600	6-1 6-2	3	R16	45	7	0	38	21	20	12	8	0	0	2	3	38	25	17	2	7	1	5	MS015	2	0	
2017-375	Montpellier	Hard	28	A	20170206	291	104755	3		Richard Gasquet	R	185	FRA	30.6392881588	22	1725	104291			Malek Jaziri	R	185	TUN	33.0485968515	50	904	7-5 6-2	3	R16	80	3	1	64	38	29	12	10	5	7	6	3	59	33	22	8	10	2	7	MS010	2	0	
2017-375	Montpellier	Hard	28	A	20170206	290	100644	4 WC		Alexander Zverev	R	198	GER	19.8001368925	21	1735	105379			Aljaz Bedene	R	183	GBR	27.5564681725	109	547	7-5 3-6 6-4	3	R16	123	10	10	115	65	49	17	16	11	15	4	3	85	49	32	18	15	7	11	MS013	3	0	
2017-375	Montpellier	Hard	28	A	20170206	289	105332			Benoit Paire	R	196	FRA	27.7508555784	43	1040	103852	5 WC		Feliciano Lopez	L	188	ESP	35.3812457221	32	1330	6-4 7-6(5)	3	R16	91	14	3	64	30	28	21	11	1	2	3	1	100	67	43	17	11	14	16	MS009	2	1	
2017-375	Montpellier	Hard	28	A	20170206	288	106421			Daniil Medvedev	R	198	RUS	20.9883641342	63	749	104269	8		Fernando Verdasco	L	185	ESP	33.2292950034	40	1070	6-3 6-3	3	R16	61	8	1	59	35	25	15	9	2	3	1	1	46	41	22	3	9	0	4	MS014	2	0	
2017-375	Montpellier	Hard	28	A	20170206	287	104871			Jeremy Chardy	R	188	FRA	29.9849418207	68	705	103908			Paul Henri Mathieu	R	185	FRA	35.0691307324	105	568	3-6 6-1 6-4	3	R16	112	15	4	83	54	42	15	13	7	8	4	7	85	41	31	20	13	2	5	MS012	3	0	
2017-375	Montpellier	Hard	28	A	20170206	286	104932		Q	Kenny De Schepper	L	203	FRA	29.6947296372	162	357	105011			Illya Marchenko	R	185	UKR	29.4154688569	91	624	7-6(9) 7-6(2)	3	R16	115	7	2	90	67	51	13	12	3	4	9	4	81	48	39	17	12	1	2	MS011	2	2	
2017-375	Montpellier	Hard	28	A	20170206	285	103852	5 WC		Feliciano Lopez	L	188	ESP	35.3812457221	32	1330	103898		Q	Julien Benneteau	R	185	FRA	35.1321013005	128	453	6-3 4-6 7-6(0)	3	R32	128	16	2	94	58	50	18	16	3	5	13	7	103	62	44	20	15	7	9	MS019	3	1	
2017-375	Montpellier	Hard	28	A	20170206	284	104932		Q	Kenny De Schepper	L	203	FRA	29.6947296372	162	357	104999	6		Mischa Zverev	L	191	GER	29.4620123203	34	1238	6-4 6-3	3	R32	60	3	4	59	40	29	12	10	7	8	2	3	45	23	17	8	9	2	5	MS023	2	0	
2017-375	Montpellier	Hard	28	A	20170206	283	104871			Jeremy Chardy	R	188	FRA	29.9849418207	68	705	104719	7		Marcel Granollers	R	191	ESP	30.8227241615	39	1088	6-0 3-6 6-3	3	R32	98	4	7	79	51	36	14	12	7	9	2	2	74	40	26	13	12	3	8	MS024	3	0	
2017-375	Montpellier	Hard	28	A	20170206	282	104269	8		Fernando Verdasco	L	185	ESP	33.2292950034	40	1070	106296		LL	Gregoire Barrere	R	183	FRA	22.9733059548	240	216	6-2 6-1	3	R32	54	0	4	32	22	19	5	7	0	1	3	3	58	33	14	9	8	7	13	MS028	2	0	
2017-375	Montpellier	Hard	28	A	20170206	281	105379			Aljaz Bedene	R	183	GBR	27.5564681725	109	547	106432			Borna Coric	R	185	CRO	20.2299794661	58	795	7-5 4-6 6-1	3	R32	114	12	4	80	51	36	17	15	0	3	3	4	93	64	39	14	14	5	10	MS026	3	0	
2017-375	Montpellier	Hard	28	A	20170206	280	104460			Dustin Brown	R	196	GER	32.1642710472	84	646	104198			Guillermo Garcia Lopez	R	185	ESP	33.6783025325	99	595	7-6(4) 6-3	3	R32	84	11	3	73	41	32	20	11	4	4	0	3	70	43	30	16	10	3	4	MS017	2	1	
2017-375	Montpellier	Hard	28	A	20170206	279	105732			Pierre Hugues Herbert	R	188	FRA	25.8918548939	96	600	123921		Q	Calvin Hemery 	R	188	FRA	22.0260095825	294	167	6-3 7-5	3	R32	81	14	0	59	41	33	12	11	2	2	3	4	76	45	32	14	10	8	10	MS030	2	0	
2017-375	Montpellier	Hard	28	A	20170206	278	104291			Malek Jaziri	R	185	TUN	33.0485968515	50	904	106137		Q	Tristan Lamasine	R	183	FRA	23.9260780287	202	269	1-6 7-5 7-6(3)	3	R32	135	8	2	105	63	45	23	15	1	4	9	9	112	66	49	24	16	9	11	MS021	3	1	
2017-375	Montpellier	Hard	28	A	20170206	277	105011			Illya Marchenko	R	185	UKR	29.4154688569	91	624	111460		WC	Quentin Halys	R	191	FRA	20.2819986311	159	361	6-4 6-4	3	R32	76	4	1	59	33	26	15	10	0	0	8	6	66	35	24	16	10	4	6	MS022	2	0	
2017-375	Montpellier	Hard	28	A	20170206	276	103908			Paul Henri Mathieu	R	185	FRA	35.0691307324	105	568	104672		LL	Vincent Millot	L	173	FRA	31.0198494182	138	430	6-2 4-6 6-3	3	R32	114	2	2	95	50	36	24	14	6	8	9	4	80	53	34	13	13	5	9	MS025	3	0	
2017-375	Montpellier	Hard	28	A	20170206	275	106421			Daniil Medvedev	R	198	RUS	20.9883641342	63	749	104735			Tobias Kamke	R	178	GER	30.7159479808	123	477	6-2 7-6(3)	3	R32	78	8	1	64	37	28	16	10	3	4	0	3	68	45	31	10	10	5	8	MS029	2	1	
2017-375	Montpellier	Hard	28	A	20170206	274	105332			Benoit Paire	R	196	FRA	27.7508555784	43	1040	111575			Karen Khachanov	R	198	RUS	20.7145790554	51	904	7-6(4) 6-4	3	R32	78	10	4	74	44	34	15	11	0	2	11	4	64	32	26	17	11	2	5	MS018	2	1	
2017-451	Doha	Hard	32	A	20170102	300	104925	2		Novak Djokovic	R	188	SRB	29.6180698152	2	11780	104918	1		Andy Murray	R	191	GBR	29.6372347707	1	12410	6-3 5-7 6-4	3	F	174	2	3	110	79	54	19	16	5	7	8	4	84	50	39	16	15	1	4	MS001	3	0	
2017-451	Doha	Hard	32	A	20170102	299	104918	1		Andy Murray	R	191	GBR	29.6372347707	1	12410	104607	3		Tomas Berdych	R	196	CZE	31.2936344969	10	3060	6-3 6-4	3	SF	101	10	1	67	42	33	11	10	2	3	2	1	63	34	23	12	9	2	5	MS002	2	0	
2017-451	Doha	Hard	32	A	20170102	298	104925	2		Novak Djokovic	R	188	SRB	29.6180698152	2	11780	104269			Fernando Verdasco	L	185	ESP	33.1334702259	42	1035	4-6 7-6(7) 6-3	3	SF	143	3	1	93	57	45	15	15	4	7	2	3	101	70	44	16	16	3	7	MS003	3	1	
2017-451	Doha	Hard	32	A	20170102	297	104918	1		Andy Murray	R	191	GBR	29.6372347707	1	12410	104597			Nicolas Almagro	R	183	ESP	31.3675564682	44	1013	7-6(4) 7-5	3	QF	130	5	3	79	51	34	17	12	3	5	4	4	89	44	30	21	12	9	12	MS004	2	1	
2017-451	Doha	Hard	32	A	20170102	296	104925	2		Novak Djokovic	R	188	SRB	29.6180698152	2	11780	103285		Q	Radek Stepanek	R	185	CZE	38.0999315537	107	558	6-3 6-3	3	QF	91	3	3	56	35	26	12	9	3	4	2	5	61	33	25	6	9	2	6	MS007	2	0	
2017-451	Doha	Hard	32	A	20170102	295	104607	3		Tomas Berdych	R	196	CZE	31.2936344969	10	3060	104542	5		Jo Wilfried Tsonga	R	188	FRA	31.7125256674	12	2550	7-5 6-3	3	QF	91	9	1	85	51	39	19	11	7	7	6	0	52	32	25	11	10	1	3	MS005	2	0	
2017-451	Doha	Hard	32	A	20170102	294	104269			Fernando Verdasco	L	185	ESP	33.1334702259	42	1035	103333	6		Ivo Karlovic	R	211	CRO	37.8453114305	20	1795	6-2 7-5	3	QF	83	2	1	58	48	34	7	10	1	1	13	4	67	42	31	8	10	9	12	MS006	2	0	
2017-451	Doha	Hard	32	A	20170102	293	104918	1		Andy Murray	R	191	GBR	29.6372347707	1	12410	105589			Gerald Melzer	L	188	AUT	26.4750171116	68	728	7-6(6) 7-5	3	R16	143	10	0	76	46	36	13	12	3	6	2	3	105	74	45	12	12	10	14	MS008	2	1	
2017-451	Doha	Hard	32	A	20170102	292	104925	2		Novak Djokovic	R	188	SRB	29.6180698152	2	11780	104547			Horacio Zeballos	L	188	ARG	31.6851471595	71	722	6-3 6-4	3	R16	72	4	1	47	33	29	11	10	0	0	4	2	54	34	22	11	9	0	2	MS015	2	0	
2017-451	Doha	Hard	32	A	20170102	291	104607	3		Tomas Berdych	R	196	CZE	31.2936344969	10	3060	106210			Jiri Vesely	L	198	CZE	23.4825462012	55	848	7-6(5) 1-6 6-1	3	R16	105	13	3	79	47	39	14	13	2	4	9	2	84	55	36	16	13	0	2	MS010	3	1	
2017-451	Doha	Hard	32	A	20170102	290	104269			Fernando Verdasco	L	185	ESP	33.1334702259	42	1035	105676	4		David Goffin	R	180	BEL	26.0725530459	11	2750	6-1 7-6(6)	3	R16	102	6	2	87	56	39	12	10	12	14	2	0	68	41	25	12	9	3	7	MS013	2	1	
2017-451	Doha	Hard	32	A	20170102	289	104542	5		Jo Wilfried Tsonga	R	188	FRA	31.7125256674	12	2550	104460			Dustin Brown	R	196	GER	32.0684462697	72	710	6-1 6-3	3	R16	45	12	2	39	26	22	11	8	0	0	1	1	44	29	16	7	8	3	7	MS011	2	0	
2017-451	Doha	Hard	32	A	20170102	288	103333	6		Ivo Karlovic	R	211	CRO	37.8453114305	20	1795	111575			Karen Khachanov	R	198	RUS	20.6187542779	53	863	7-6(3) 7-6(3)	3	R16	90	16	4	73	45	42	17	12	3	3	13	4	70	42	34	19	12	0	0	MS012	2	2	
2017-451	Doha	Hard	32	A	20170102	287	104597			Nicolas Almagro	R	183	ESP	31.3675564682	44	1013	104259	7		Philipp Kohlschreiber	R	178	GER	33.2156057495	32	1325	7-6(5) 7-6(6)	3	R16	106	11	1	78	44	32	21	12	0	2	8	1	80	49	38	15	12	0	2	MS009	2	2	
2017-451	Doha	Hard	32	A	20170102	286	103285		Q	Radek Stepanek	R	185	CZE	38.0999315537	107	558	105963		WC	Arthur De Greef	R	183	BEL	24.7693360712	134	456	6-3 6-2	3	R16	79	0	2	58	31	23	13	9	4	5	5	4	59	38	21	8	8	5	9	MS014	2	0	
2017-451	Doha	Hard	32	A	20170102	285	104918	1		Andy Murray	R	191	GBR	29.6372347707	1	12410	104871			Jeremy Chardy	R	188	FRA	29.8891170431	69	725	6-0 7-6(2)	3	R32	82	6	1	55	40	34	8	9	0	1	3	7	66	41	26	7	9	3	7	MS016	2	1	
2017-451	Doha	Hard	32	A	20170102	284	104925	2		Novak Djokovic	R	188	SRB	29.6180698152	2	11780	105526			Jan Lennard Struff	R	196	GER	26.6913073238	63	758	7-6(1) 6-3	3	R32	87	4	4	55	39	33	6	10	3	5	9	1	74	41	26	14	11	5	9	MS031	2	1	
2017-451	Doha	Hard	32	A	20170102	283	104607	3		Tomas Berdych	R	196	CZE	31.2936344969	10	3060	105561		Q	Alessandro Giannessi	L	185	ITA	26.5954825462	128	475	7-6(1) 6-2	3	R32	86	5	2	54	31	26	18	10	0	0	6	2	71	42	30	14	10	2	4	MS020	2	1	
2017-451	Doha	Hard	32	A	20170102	282	105676	4		David Goffin	R	180	BEL	26.0725530459	11	2750	104898			Robin Haase	R	191	NED	29.7440109514	59	795	7-6(4) 6-2	3	R32	90	6	0	72	44	31	17	10	10	12	7	1	62	34	23	12	10	1	5	MS027	2	1	
2017-451	Doha	Hard	32	A	20170102	281	104542	5		Jo Wilfried Tsonga	R	188	FRA	31.7125256674	12	2550	105723			Andrey Kuznetsov	R	185	RUS	25.8617385352	46	970	6-1 4-6 6-2	3	R32	87	9	2	67	37	31	20	13	1	2	5	1	66	41	29	10	12	1	5	MS023	3	0	
2017-451	Doha	Hard	32	A	20170102	280	103333	6		Ivo Karlovic	R	211	CRO	37.8453114305	20	1795	105011			Illya Marchenko	R	185	UKR	29.3196440794	74	705	7-6(5) 7-6(0)	3	R32	95	13	4	73	50	43	13	12	1	1	2	1	69	52	40	10	12	0	0	MS024	2	2	
2017-451	Doha	Hard	32	A	20170102	279	104259	7		Philipp Kohlschreiber	R	178	GER	33.2156057495	32	1325	104291			Malek Jaziri	R	185	TUN	32.9527720739	58	814	6-2 7-6(3)	3	R32	103	4	3	73	44	33	14	10	3	4	6	4	79	49	30	13	10	9	12	MS019	2	1	
2017-451	Doha	Hard	32	A	20170102	278	103285		Q	Radek Stepanek	R	185	CZE	38.0999315537	107	558	104571	8		Marcos Baghdatis	R	178	CYP	31.5455167693	36	1140	6-4 5-3 RET	3	R32	114	2	7	88	38	24	26	9	12	14	2	1	66	39	23	12	9	5	9	MS028	3	0	
2017-451	Doha	Hard	32	A	20170102	277	104597			Nicolas Almagro	R	183	ESP	31.3675564682	44	1013	103893			Paolo Lorenzi	R	183	ITA	35.0499657769	40	1090	7-6(2) 4-6 6-3	3	R32	149	13	2	104	55	39	26	16	3	6	5	3	90	57	38	18	15	4	7	MS018	3	1	
2017-451	Doha	Hard	32	A	20170102	276	104460			Dustin Brown	R	196	GER	32.0684462697	72	710	105487			Facundo Bagnis	L	183	ARG	26.8473648186	56	835	6-1 6-7(2) 6-4	3	R32	106	7	4	86	57	41	18	14	2	2	7	7	91	59	41	15	15	7	11	MS022	3	1	
2017-451	Doha	Hard	32	A	20170102	275	105963		WC	Arthur De Greef	R	183	BEL	24.7693360712	134	456	105633		Q	Mohamed Safwat	R	183	EGY	26.288843258	199	278	6-7(8) 7-5 6-4	3	R32	143	6	2	112	66	47	28	17	7	8	14	1	100	61	44	25	17	3	6	MS029	3	1	
2017-451	Doha	Hard	32	A	20170102	274	111575			Karen Khachanov	R	198	RUS	20.6187542779	53	863	110743		WC	Mubarak Shannan Zayid	R		QAT	21.7221081451			6-1 6-3	3	R32	57	4	1	38	17	16	16	8	0	0	3	4	62	34	22	9	8	9	13	MS025	2	0	
2017-451	Doha	Hard	32	A	20170102	273	105589			Gerald Melzer	L	188	AUT	26.4750171116	68	728	103908			Paul Henri Mathieu	R	185	FRA	34.9733059548	73	710	6-7(2) 6-3 6-2	3	R32	121	13	3	100	80	53	10	15	7	10	7	4	95	52	42	10	14	6	12	MS017	3	1	
2017-451	Doha	Hard	32	A	20170102	272	104269			Fernando Verdasco	L	185	ESP	33.1334702259	42	1035	105577		Q	Vasek Pospisil	R	193	CAN	26.5297741273	133	456	7-5 6-0	3	R32	75	0	1	52	36	25	11	9	0	1	5	1	55	29	19	8	9	3	8	MS026	2	0	
2017-451	Doha	Hard	32	A	20170102	271	106210			Jiri Vesely	L	198	CZE	23.4825462012	55	848	105551		WC	Anil Yuksel	L		TUR	26.6255989049	507	73	6-2 6-3	3	R32	65	13	2	41	29	27	9	9	0	0	1	1	65	40	25	11	8	6	9	MS021	2	0	
2017-451	Doha	Hard	32	A	20170102	270	104547			Horacio Zeballos	L	188	ARG	31.6851471595	71	722	104252			Florian Mayer	R	191	GER	33.2457221081	50	903	6-7(3) 6-4 7-6(9)	3	R32	158	9	4	117	71	55	27	17	3	4	14	3	120	71	57	23	17	6	8	MS030	3	2	
2017-580	Australian Open	Hard	128	G	20170116	226	103819	17		Roger Federer	R	185	SUI	35.4414784394	17	1980	104745	9		Rafael Nadal	L	185	ESP	30.6228610541	9	3195	6-4 3-6 6-1 3-6 6-3	5	F	218	20	3	138	85	65	26	22	13	17	4	3	151	110	69	23	22	14	20	MS001	5	0	
2017-580	Australian Open	Hard	128	G	20170116	225	103819	17		Roger Federer	R	185	SUI	35.4414784394	17	1980	104527	4		Stan Wawrinka	R	183	SUI	31.8056125941	4	5155	7-5 6-3 1-6 4-6 6-3	5	SF	185	11	3	143	86	62	33	24	8	12	10	2	135	89	56	32	23	5	9	MS002	5	0	
